jmdict_id	sense	headword	reading	pos	en	bg
1300250	1	３月	さんがつ	n	third month of the lunar calendar	трети месец на лунния календар
1301000	0	三人	さんにん	n	three people	трима души
1302080	0	参院	さんいん	n	House of Councillors (upper house of the National Diet of Japan)	Камара на съветниците (горна камара на японския парламент)
1302090	0	参加	さんか	n,vs,vi	participation | joining | entry	участие
1303770	0	産業	さんぎょう	n	industry	индустрия | промишленост
1303770	1	産業	さんぎょう	n	livelihood | occupation	поминък | занимание
1304970	0	仕事	しごと	n,vs,vi	work | job | labor | labour | business | task | assignment | occupation | employment	работа | труд
1304970	1	仕事	しごと	n	work	дело | постъпка
1307180	0	４月	しがつ	n	April	април
1307180	1	４月	しがつ	n	fourth month in the lunar calendar	четвърти месец на лунния календар
1307710	0	姿	すがた	n	figure | form | shape	фигура | форма
1307710	1	姿	すがた	n	appearance | dress | guise	външност | облик
1307710	2	姿	すがた	n	state | condition | picture | image	състояние | образ
1307710	3	姿	すがた	n	form (of a waka)	форма (на вака, японска поема)
1307710	4	姿	すがた	n-suf	dressed in ... | wearing ...	облечен в...
1307740	0	姿勢	しせい	n	posture | pose | position | stance | carriage (of the body)	поза | стойка
1307740	1	姿勢	しせい	n	attitude | approach | stance	отношение | позиция
1307770	0	子	こ	n,n-suf	child | kid | teenager | youngster | young (non-adult) person	дете | хлапе
1307770	1	子	こ	n,n-suf	(one's) child | offspring	чедо | рожба
1307770	2	子	こ	n,n-suf	young woman	младо момиче | девойка
1307770	3	子	こ	n,n-suf	young (animal)	малко (на животно)
1307770	4	子	こ	n	offshoot	издънка
1307770	5	子	こ	n	interest	лихва
1307770	6	子	こ	n	new share	нова акция
1307770	7	子	こ	n	player who is not a dealer	играч, различен от банкера?
1307770	8	子	こ	n	young geisha | young prostitute	млада гейша | млада проститутка
1307770	9	子	こ	n	bird egg	птиче яйце
1307770	10	子	こ	n-suf	-er (often of young women)	(наставка за млада жена)
1307850	0	子供	こども	n	child | children	дете | деца
1308300	0	市場	いちば	n	(town) market | (street) market | marketplace	пазар | тържище
1308305	0	市場	しじょう	n	market (financial, stock, domestic, etc.) | marketplace | exchange	пазар | борса
1308305	1	市場	しじょう	n	(street) market	пазар
1308640	0	市内	しない	n,adj-no	in the city | within the city	в града | градски
1308690	0	市民	しみん	n	citizen (of a country) | citizenry	гражданин | гражданство
1308690	1	市民	しみん	n	citizen (of a city) | resident | inhabitant | townspeople	жител | гражданин на града
1308690	2	市民	しみん	n	bourgeoisie | middle class	буржоазия | средна класа
1309950	0	指導	しどう	n,vs,vt	guidance | leadership | instruction | direction | coaching	напътствие | ръководство
1309950	1	指導	しどう	n	shido (minor penalty in judo)	шидо (леко наказание в джудо)
1310100	0	支援	しえん	n,vs,vt	support | backing | aid | assistance	подкрепа | помощ
1310150	0	支持	しじ	n,vs,vt	support | backing | endorsement | approval	подкрепа | одобрение
1310150	1	支持	しじ	n,vs,vt	propping up | holding up | support	подпиране | поддържане
1310410	0	施設	しせつ	n,vs,vt	facility | facilities | institution | establishment	съоръжение | заведение
1310410	1	施設	しせつ	n	home (for the elderly, orphans, etc.)	дом (за възрастни хора, сираци и др.)
1310720	0	死	し	n	death	смърт
1310720	1	死	し	n	(an) out	аут (в бейзбола)?
1310720	2	死	し	n	death penalty (by strangulation or decapitation | most severe of the five ritsuryō punishments)	смъртно наказание (най-тежкото от петте рицурьо наказания)
1311110	0	私	わたし	pn	I | me	аз
1312420	0	試合	しあい	n,vs,vi	match | game | bout | contest	мач | състезание
1312700	0	資金	しきん	n	funds | capital	средства | капитал
1313670	0	事業	じぎょう	n	business | enterprise | venture | (commercial) activity | (business) operation | industry	бизнес | предприятие
1313670	1	事業	じぎょう	n	(social) project | undertaking | enterprise | work | activity | program | service	проект | начинание
1313830	0	事件	じけん	n	event | affair | incident | case | plot | trouble | scandal	случай | инцидент
1313850	0	事故	じこ	n	accident | incident | trouble	злополука | инцидент
1313850	1	事故	じこ	n	circumstances | reasons	обстоятелства | причини
1313960	0	事実	じじつ	n	fact | truth | reality | actuality	факт | истина
1313960	1	事実	じじつ	adv	in fact | actually	всъщност | фактически
1314010	0	事情	じじょう	n	circumstances | conditions | situation | reasons | state of affairs	обстоятелства | условия | ситуация | причини | положение
1314270	0	事務	じむ	n	office work | clerical work | administration | business | affairs	канцеларска работа | административна работа | администрация | дела
1314350	0	事務局	じむきょく	n	secretariat | executive office	секретариат | изпълнителна канцелария
1314400	0	事務所	じむしょ	n	office	офис | кантора
1315920	0	時間	じかん	n	time	време
1315920	1	時間	じかん	n	hour	час
1315920	2	時間	じかん	n	period | class | lesson	учебен час | урок
1316040	0	時期	じき	n,adv	time | season | period | phase | stage	време | сезон | период | фаза | етап
1316300	0	時代	じだい	n	period | epoch | era | age	епоха | ера | период
1316300	1	時代	じだい	n	the times | those days	времената | онова време
1316300	2	時代	じだい	n	oldness | ancientness | antiquity	старина | древност
